,Unnamed: 0,index,mechanism,action,drugA,drugB
2902,4964,2902,The risk or severity of adverse effects,increase,Anagrelide,Balsalazide
2903,4965,2903,the anticoagulant activities,increase,Anagrelide,Bivalirudin
2904,4966,2904,the QTc - prolonging activities,increase,Anagrelide,Bortezomib
2905,4967,2905,The risk or severity of adverse effects,increase,Anagrelide,Cabazitaxel
2906,4968,2906,The metabolism,decrease,Anagrelide,Caffeine
2907,4969,2907,the QTc - prolonging activities,increase,Anagrelide,Ceritinib
2908,4970,2908,the QTc - prolonging activities,increase,Anagrelide,Chloroquine
2909,4971,2909,the QTc - prolonging activities,increase,Anagrelide,Chlorpromazine
2910,4972,2910,The risk or severity of adverse effects,increase,Anagrelide,Cilostazol
2911,4973,2911,the QTc - prolonging activities,increase,Anagrelide,Ciprofloxacin
2912,4974,2912,The risk or severity of QTc prolongation,increase,Anagrelide,Cisapride
2913,4975,2913,The risk or severity of QTc prolongation,increase,Anagrelide,Citalopram
2914,4976,2914,the QTc - prolonging activities,increase,Anagrelide,Clarithromycin
2915,4977,2915,the QTc - prolonging activities,increase,Anagrelide,Clomipramine
2916,4978,2916,the anticoagulant activities,increase,Anagrelide,Clopidogrel
2917,4979,2917,The metabolism,decrease,Anagrelide,Clotrimazole
2918,4980,2918,the QTc - prolonging activities,increase,Anagrelide,Clozapine
2919,4981,2919,the QTc - prolonging activities,increase,Anagrelide,Crizotinib
2920,4982,2920,the cardiotoxic activities,increase,Anagrelide,Cyclophosphamide
2921,4985,2921,the QTc - prolonging activities,increase,Anagrelide,Dabrafenib
2922,4986,2922,the anticoagulant activities,increase,Anagrelide,Dasatinib
2923,4987,2923,the QTc - prolonging activities,increase,Anagrelide,Desipramine
2924,4988,2924,the QTc - prolonging activities,increase,Anagrelide,Deutetrabenazine
2925,4990,2925,The risk or severity of adverse effects,increase,Anagrelide,Diflunisal
2926,4991,2926,the cardiotoxic activities,decrease,Anagrelide,Digitoxin
2927,4992,2927,the cardiotoxic activities,decrease,Anagrelide,Digoxin
2928,4993,2928,the QTc - prolonging activities,increase,Anagrelide,Diphenhydramine
2929,4994,2929,The risk or severity of QTc prolongation,increase,Anagrelide,Disopyramide
2930,4995,2930,The risk or severity of adverse effects,increase,Anagrelide,Docetaxel
2931,4996,2931,The risk or severity of QTc prolongation,increase,Anagrelide,Dofetilide
2932,4997,2932,the QTc - prolonging activities,increase,Anagrelide,Dolasetron
2933,4998,2933,The risk or severity of QTc prolongation,increase,Anagrelide,Domperidone
2934,5000,2934,the QTc - prolonging activities,increase,Anagrelide,Doxepin
2935,5001,2935,The risk or severity of QTc prolongation,increase,Anagrelide,Dronedarone
2936,5003,2936,the anticoagulant activities,increase,Anagrelide,Epinastine
2937,5005,2937,the QTc - prolonging activities,increase,Anagrelide,Erythromycin
2938,5007,2938,the QTc - prolonging activities,increase,Anagrelide,Ezogabine
2939,5008,2939,the QTc - prolonging activities,increase,Anagrelide,Famotidine
2940,5009,2940,the QTc - prolonging activities,increase,Anagrelide,Felbamate
2941,5011,2941,the QTc - prolonging activities,increase,Anagrelide,Flecainide
2942,5012,2942,The risk or severity of QTc prolongation,increase,Anagrelide,Fluoxetine
2943,5014,2943,The metabolism,decrease,Anagrelide,Fluvoxamine
2944,5016,2944,the QTc - prolonging activities,increase,Anagrelide,Galantamine
2945,5018,2945,the QTc - prolonging activities,increase,Anagrelide,Granisetron
2946,5019,2946,the QTc - prolonging activities,increase,Anagrelide,Haloperidol
2947,5020,2947,the QTc - prolonging activities,increase,Anagrelide,Hydroxyzine
2948,5021,2948,The risk or severity of adverse effects,increase,Anagrelide,Ibrutinib
2949,5023,2949,the QTc - prolonging activities,increase,Anagrelide,Imipramine
2950,5025,2950,the QTc - prolonging activities,increase,Anagrelide,Indapamide
2951,5026,2951,the QTc - prolonging activities,increase,Anagrelide,Isoflurane
2952,5027,2952,the QTc - prolonging activities,increase,Anagrelide,Isradipine
2953,5028,2953,the QTc - prolonging activities,increase,Anagrelide,Itraconazole
2954,5029,2954,the QTc - prolonging activities,increase,Anagrelide,Ketoconazole
2955,5030,2955,the QTc - prolonging activities,increase,Anagrelide,Lapatinib
2956,5031,2956,the QTc - prolonging activities,increase,Anagrelide,Lenvatinib
2957,5032,2957,the QTc - prolonging activities,increase,Anagrelide,Levofloxacin
2958,5033,2958,The metabolism,decrease,Anagrelide,Lidocaine
2959,5034,2959,The metabolism,decrease,Anagrelide,Lobeglitazone
2960,5036,2960,the QTc - prolonging activities,increase,Anagrelide,Maprotiline
2961,5037,2961,the QTc - prolonging activities,increase,Anagrelide,Mefloquine
2962,5038,2962,the QTc - prolonging activities,increase,Anagrelide,Methadone
2963,5039,2963,the QTc - prolonging activities,increase,Anagrelide,Methotrimeprazine
2964,5040,2964,the QTc - prolonging activities,increase,Anagrelide,Metoclopramide
2965,5041,2965,the QTc - prolonging activities,increase,Anagrelide,Metronidazole
2966,5042,2966,The metabolism,decrease,Anagrelide,Mexiletine
2967,5043,2967,The metabolism,decrease,Anagrelide,Midostaurin
2968,5044,2968,the QTc - prolonging activities,increase,Anagrelide,Mifepristone
2969,5045,2969,the QTc - prolonging activities,increase,Anagrelide,Mirabegron
2970,5047,2970,the QTc - prolonging activities,increase,Anagrelide,Nicardipine
2971,5048,2971,The risk or severity of adverse effects,increase,Anastrozole,Atorvastatin
2972,5050,2972,The risk or severity of adverse effects,increase,Anastrozole,Bromocriptine
2973,5051,2973,The risk or severity of adverse effects,increase,Anastrozole,Cabazitaxel
2974,5052,2974,The risk or severity of adverse effects,increase,Anastrozole,Cabergoline
2975,5053,2975,The serum concentration,increase,Anastrozole,Cerivastatin
2976,5054,2976,the cardiotoxic activities,increase,Anastrozole,Cyclophosphamide
2977,5055,2977,The therapeutic efficacy,decrease,Anastrozole,Diethylstilbestrol
2978,5056,2978,the cardiotoxic activities,decrease,Anastrozole,Digitoxin
2979,5057,2979,the cardiotoxic activities,decrease,Anastrozole,Digoxin
2980,5058,2980,The risk or severity of adverse effects,increase,Anastrozole,Dihydroergotamine
2981,5059,2981,The risk or severity of adverse effects,increase,Anastrozole,Docetaxel
2982,5062,2982,The therapeutic efficacy,decrease,Anastrozole,Estradiol
2983,5066,2983,The therapeutic efficacy,decrease,Anastrozole,Estrone
2984,5068,2984,The serum concentration,increase,Anastrozole,Fluvastatin
2985,5069,2985,The serum concentration,increase,Anastrozole,Ibrutinib
2986,5070,2986,The risk or severity of adverse effects,increase,Anastrozole,Lisuride
2987,5071,2987,The serum concentration,increase,Anastrozole,Lovastatin
2988,5072,2988,The therapeutic efficacy,decrease,Anastrozole,Mestranol
2989,5073,2989,The serum concentration,increase,Anastrozole,Methadone
2990,5258,2990,The serum concentration,decrease,Apremilast,Apalutamide
2991,5259,2991,The serum concentration,decrease,Aprepitant,Apalutamide
2992,5261,2992,The serum concentration,decrease,Argatroban,Apalutamide
2993,5262,2993,The serum concentration,decrease,Aripiprazole,Apalutamide
2994,5264,2994,The serum concentration,decrease,Asenapine,Apalutamide
2995,5265,2995,The serum concentration,decrease,Astemizole,Apalutamide
2996,5267,2996,The serum concentration,decrease,Atorvastatin,Apalutamide
2997,5269,2997,The serum concentration,decrease,Axitinib,Apalutamide
2998,5270,2998,The serum concentration,decrease,Azelastine,Apalutamide
2999,5271,2999,The serum concentration,decrease,Azithromycin,Apalutamide
3000,5272,3000,The serum concentration,decrease,Baricitinib,Apalutamide
3001,5277,3001,The serum concentration,decrease,Betamethasone,Apalutamide
3002,5278,3002,The serum concentration,decrease,Bexarotene,Apalutamide
3003,5279,3003,The serum concentration,decrease,Bezafibrate,Apalutamide
3004,5280,3004,The serum concentration,decrease,Bicalutamide,Apalutamide
3005,5281,3005,The serum concentration,decrease,Bisoprolol,Apalutamide
3006,5282,3006,The serum concentration,decrease,Blonanserin,Apalutamide
3007,5283,3007,The serum concentration,decrease,Bortezomib,Apalutamide
3008,5284,3008,The serum concentration,decrease,Bosentan,Apalutamide
3009,5288,3009,The serum concentration,decrease,Brinzolamide,Apalutamide
3010,5289,3010,The serum concentration,decrease,Brivaracetam,Apalutamide
3011,5290,3011,The serum concentration,decrease,Bromazepam,Apalutamide
3012,5291,3012,The serum concentration,decrease,Bromocriptine,Apalutamide
3013,5293,3013,The serum concentration,decrease,Budesonide,Apalutamide
3014,5294,3014,The serum concentration,decrease,Bupivacaine,Apalutamide
3015,5295,3015,The serum concentration,decrease,Buprenorphine,Apalutamide
3016,5296,3016,The serum concentration,decrease,Bupropion,Apalutamide
3017,5297,3017,The serum concentration,decrease,Buspirone,Apalutamide
3018,5298,3018,The serum concentration,decrease,Cabazitaxel,Apalutamide
3019,5299,3019,The serum concentration,decrease,Cabergoline,Apalutamide
3020,5301,3020,The serum concentration,decrease,Caffeine,Apalutamide
3021,5302,3021,The serum concentration,decrease,Calcitriol,Apalutamide
3022,5303,3022,The serum concentration,decrease,Canagliflozin,Apalutamide
3023,5305,3023,The serum concentration,decrease,Cannabidiol,Apalutamide
3024,5306,3024,The serum concentration,decrease,Carbamazepine,Apalutamide
3025,5309,3025,The serum concentration,decrease,Carisoprodol,Apalutamide
3026,5310,3026,The serum concentration,decrease,Carvedilol,Apalutamide
3027,5311,3027,The serum concentration,decrease,Celecoxib,Apalutamide
3028,5312,3028,The serum concentration,decrease,Celiprolol,Apalutamide
3029,5313,3029,The serum concentration,decrease,Ceritinib,Apalutamide
3030,5314,3030,The serum concentration,decrease,Cerivastatin,Apalutamide
3031,5315,3031,The serum concentration,decrease,Cevimeline,Apalutamide
3032,5317,3032,The serum concentration,decrease,Chloramphenicol,Apalutamide
3033,5318,3033,The serum concentration,decrease,Chloroquine,Apalutamide
3034,5320,3034,The serum concentration,decrease,Chlorpromazine,Apalutamide
3035,5321,3035,The serum concentration,decrease,Chlorpropamide,Apalutamide
3036,5322,3036,The serum concentration,decrease,Chlorzoxazone,Apalutamide
3037,5323,3037,The serum concentration,decrease,Cholecalciferol,Apalutamide
3038,5325,3038,The serum concentration,decrease,Cilostazol,Apalutamide
3039,5326,3039,The serum concentration,decrease,Cimetidine,Apalutamide
3040,5327,3040,The serum concentration,decrease,Cinacalcet,Apalutamide
3041,5328,3041,The serum concentration,decrease,Cinnarizine,Apalutamide
3042,5329,3042,The serum concentration,decrease,Ciprofloxacin,Apalutamide
3043,5330,3043,The serum concentration,decrease,Cisapride,Apalutamide
3044,5332,3044,The serum concentration,decrease,Citalopram,Apalutamide
3045,5333,3045,The serum concentration,decrease,Cladribine,Apalutamide
3046,5334,3046,The serum concentration,increase,Clarithromycin,Apalutamide
3047,5335,3047,The metabolism,decrease,Clemastine,Apalutamide
3048,5337,3048,The serum concentration,decrease,Clofarabine,Apalutamide
3049,5338,3049,The serum concentration,decrease,Clofazimine,Apalutamide
3050,5339,3050,The serum concentration,decrease,Clofibrate,Apalutamide
3051,5341,3051,The serum concentration,decrease,Clomipramine,Apalutamide
3052,5342,3052,The serum concentration,decrease,Clonazepam,Apalutamide
3053,5343,3053,The serum concentration,decrease,Clonidine,Apalutamide
3054,5344,3054,The serum concentration,decrease,Clopidogrel,Apalutamide
3055,5346,3055,The serum concentration,decrease,Clotiazepam,Apalutamide
3056,5347,3056,The metabolism,decrease,Clotrimazole,Apalutamide
3057,5348,3057,The serum concentration,decrease,Clozapine,Apalutamide
3058,5350,3058,The serum concentration,decrease,Cocaine,Apalutamide
3059,5351,3059,The serum concentration,decrease,Codeine,Apalutamide
3060,5352,3060,The serum concentration,decrease,Colchicine,Apalutamide
3061,5353,3061,The serum concentration,increase,Conivaptan,Apalutamide
3062,5357,3062,The serum concentration,decrease,Crizotinib,Apalutamide
3063,5358,3063,The serum concentration,decrease,Cyclobenzaprine,Apalutamide
3064,5359,3064,The serum concentration,decrease,Cyclophosphamide,Apalutamide
3065,5360,3065,The serum concentration,decrease,Cyclosporine,Apalutamide
3066,5361,3066,The serum concentration,decrease,Cytarabine,Apalutamide
3067,5363,3067,The serum concentration,decrease,Dabrafenib,Apalutamide
3068,5365,3068,The serum concentration,decrease,Dapagliflozin,Apalutamide
3069,5366,3069,The serum concentration,decrease,Darifenacin,Apalutamide
3070,5367,3070,The serum concentration,decrease,Dasatinib,Apalutamide
3071,5368,3071,The serum concentration,decrease,Daunorubicin,Apalutamide
3072,5370,3072,The serum concentration,decrease,Desipramine,Apalutamide
3073,5372,3073,The serum concentration,decrease,Deutetrabenazine,Apalutamide
3074,5373,3074,The serum concentration,decrease,Dexamethasone,Apalutamide
3075,5376,3075,The serum concentration,decrease,Dextromethorphan,Apalutamide
3076,5377,3076,The serum concentration,decrease,Dextropropoxyphene,Apalutamide
3077,5378,3077,The serum concentration,decrease,Diazepam,Apalutamide
3078,5379,3078,The serum concentration,decrease,Diclofenac,Apalutamide
3079,5381,3079,The serum concentration,decrease,Dienogest,Apalutamide
3080,5382,3080,The serum concentration,decrease,Diethylstilbestrol,Apalutamide
3081,5383,3081,The serum concentration,decrease,Digitoxin,Apalutamide
3082,5384,3082,The serum concentration,decrease,Digoxin,Apalutamide
3083,5385,3083,The serum concentration,decrease,Dihydroergotamine,Apalutamide
3084,5386,3084,The serum concentration,decrease,Diltiazem,Apalutamide
3085,5388,3085,The serum concentration,decrease,Diphenhydramine,Apalutamide
3086,5389,3086,The serum concentration,decrease,Disopyramide,Apalutamide
3087,5390,3087,The serum concentration,decrease,Disulfiram,Apalutamide
3088,5391,3088,The serum concentration,decrease,Docetaxel,Apalutamide
3089,5393,3089,The serum concentration,decrease,Dofetilide,Apalutamide
3090,5394,3090,The serum concentration,decrease,Dolasetron,Apalutamide
3091,5395,3091,The serum concentration,decrease,Domperidone,Apalutamide
3092,5396,3092,The serum concentration,decrease,Donepezil,Apalutamide
3093,5397,3093,The serum concentration,decrease,Dopamine,Apalutamide
3094,5398,3094,The serum concentration,decrease,Dorzolamide,Apalutamide
3095,5399,3095,The serum concentration,decrease,Doxazosin,Apalutamide
3096,5400,3096,The serum concentration,decrease,Doxepin,Apalutamide
3097,5401,3097,The serum concentration,decrease,Doxorubicin,Apalutamide
3098,5403,3098,The serum concentration,decrease,Dronabinol,Apalutamide
3099,5404,3099,The serum concentration,decrease,Dronedarone,Apalutamide
3100,5405,3100,The serum concentration,decrease,Dutasteride,Apalutamide
3101,5406,3101,The serum concentration,decrease,Eletriptan,Apalutamide
3102,5410,3102,The serum concentration,decrease,Enzalutamide,Apalutamide
3103,5411,3103,The serum concentration,decrease,Epinastine,Apalutamide
3104,5412,3104,The serum concentration,decrease,Eplerenone,Apalutamide
3105,5418,3105,The serum concentration,decrease,Ertugliflozin,Apalutamide
3106,5419,3106,The serum concentration,decrease,Erythromycin,Apalutamide
3107,5421,3107,The serum concentration,decrease,Esomeprazole,Apalutamide
3108,5422,3108,The serum concentration,decrease,Estazolam,Apalutamide
3109,5423,3109,The serum concentration,decrease,Estradiol,Apalutamide
3110,5429,3110,The serum concentration,decrease,Estramustine,Apalutamide
3111,5430,3111,The serum concentration,decrease,Estrone,Apalutamide
